package, benchmark, threads, input-size, branch-instructions, branch-miss-percentage, L3-cache-misses, L3-cache-miss-percentage, L3-cache-references, cpu-cycles, total-instructions, IPC, cpu-clock, page-faults, L1-data-cache-loads, L1-instruction-cache-load-misses , LLC-load-misses, Exe-time, Speedup,u1,u2
parsec,bodytrack,26,simsmall,579008164,215,17442648,3.01,16712474,15.158,110252460,5886906106,3182304709,0.54,2693.06,139223,1423728231,48723336,15315700,0.179,2.575418994
parsec,bodytrack,27,simsmall,528573131,198.845,17905423,3.39,16354586,15.492,105568289,5871056676,3075272184,0.52,2658.22,139445,1343570952,50423433,16331193,0.172,2.680232558
parsec,bodytrack,28,simsmall,530270123,209.471,18008904,3.4,16107813,15.177,106129678,5538712773,3171939590,0.57,2531.47,139529,1400391282,47973362,15655052,0.176,2.619318182
parsec,bodytrack,29,simsmall,524712931,202.642,18060025,3.44,16181705,15.101,107157634,5650250050,3156395176,0.56,2589.36,139100,1379544489,49229464,15753967,0.176,2.619318182
parsec,bodytrack,30,simsmall,539350309,209.19,17802584,3.3,16310312,14.992,108790459,5628616306,3048901476,0.54,2578.28,138956,1370160886,47808274,15288014,0.185,2.491891892
parsec,bodytrack,31,simsmall,533414000,202.073,18459022,3.46,16800360,15.975,105168450,5805037152,3223861617,0.56,2639.71,139260,1417006779,48990869,16805383,0.192,2.401041667
parsec,bodytrack,32,simsmall,515021262,194.6,18277333,3.55,15475381,14.66,105561791,5828547131,2960112621,0.51,2646.56,139659,1316675687,52202760,16098365,0.172,2.680232558
parsec,bodytrack,33,simsmall,521328064,195.705,18236730,3.5,16443885,15.463,106342921,5863261564,3139210146,0.54,2663.85,139620,1394739344,50070127,16522551,0.201,2.293532338
parsec,bodytrack,34,simsmall,524776998,199.714,17721152,3.38,16472996,15.249,108024534,5771326783,3008276035,0.52,2627.64,139791,1336014658,50145521,15895650,0.181,2.546961326
parsec,bodytrack,35,simsmall,512440101,197.914,18353025,3.58,16839561,15.152,111135120,5663682080,3070999073,0.54,2589.2,139577,1353372737,50446648,16543634,0.182,2.532967033
parsec,bodytrack,36,simsmall,554424673,211.522,17809488,3.21,17094918,15.732,108665186,5803926707,3099509657,0.53,2621.12,139593,1421661114,48117023,15439232,0.198,2.328282828
parsec,bodytrack,37,simsmall,647172632,244.543,18688682,2.89,13623750,13.647,99826025,5883754805,3473242546,0.59,2646.46,139634,1588898304,45232130,13344068,0.107,4.308411215
parsec,bodytrack,38,simsmall,550328118,222.948,17710772,3.22,12344827,12.491,98827809,5543273279,3195223326,0.58,2468.42,139381,1412171039,42917674,12565859,0.165,2.793939394
parsec,bodytrack,39,simsmall,612000741,236.146,17677185,2.89,13125765,13.246,99089967,5814045192,3291475974,0.57,2591.62,139499,1486788286,44115866,12810319,0.121,3.809917355
parsec,bodytrack,40,simsmall,527665276,199.133,18161527,3.44,16354834,15.036,108768820,5818253450,3234469151,0.56,2649.81,139604,1425180160,46620577,15362536,0.181,2.546961326
parsec,bodytrack,64,simsmall,534490983,190.176,18727162,3.5,17042445,15.751,108202531,6167536377,3155696332,0.51,2810.51,140045,1360048224,52067615,17623890,0.198,2.328282828
parsec,bodytrack,128,simsmall,552773678,197.59,18613493,3.37,17334041,15.324,113118822,6085093671,3189316717,0.52,2797.57,140173,1418771120,53160704,17321365,0.271,1.701107011
parsec,bodytrack,1,simmedium,758326906,214.471,20712930,2.73,16429791,11.97,137254140,7837508938,5649015185,0.72,3535.8,140934,2058373254,55452238,16055482,1.617,1
parsec,bodytrack,2,simmedium,756887898,211.43,20623281,2.72,15277692,11.292,135291399,7910398143,5617086996,0.71,3579.85,140338,2044279024,54362447,15020029,0.913,1.771084337
parsec,bodytrack,3,simmedium,783588571,216.755,20782677,2.65,16951862,12.244,138448382,8024642241,5673494745,0.71,3615.09,140485,2069792984,54093391,16269028,0.674,2.399109792
parsec,bodytrack,4,simmedium,759379999,212.539,20849375,2.75,16985652,12.188,139368879,7882678743,5520418934,0.7,3572.9,140235,2027771141,54546968,16616309,0.544,2.972426471
parsec,bodytrack,5,simmedium,757326003,206.819,20791662,2.75,17882183,12.688,140937743,8075620311,5584794612,0.69,3661.78,140356,2055337911,57198054,16144963,0.494,3.273279352
parsec,bodytrack,6,simmedium,761320675,211.685,21084000,2.77,16738984,11.94,140196843,7907625205,5586807654,0.71,3596.48,140611,2054858511,55609211,15741893,0.465,3.477419355
parsec,bodytrack,7,simmedium,747453429,207.653,21148319,2.83,17192296,12.303,139739028,7952642154,5641443241,0.71,3599.53,140198,2055386163,55204890,16251147,0.434,3.725806452
parsec,bodytrack,8,simmedium,773867243,210.617,20949718,2.71,17649099,12.505,141141348,8072881242,5583971009,0.69,3674.29,140257,2072989245,55458907,16897816,0.451,3.585365854
parsec,bodytrack,9,simmedium,776735738,210.877,21302438,2.74,16796508,11.745,143006195,8094506959,5533675980,0.68,3683.36,140507,2050101315,56687777,16172952,0.419,3.859188544
parsec,bodytrack,10,simmedium,764847304,205.521,21459027,2.81,17109215,12.153,140776967,8141701236,5573441016,0.68,3721.5,140254,2059043296,55997799,16882897,0.395,4.093670886
parsec,bodytrack,11,simmedium,1105806244,300.315,19514923,1.76,11410661,9.533,119701104,8454175069,6440063789,0.76,3682.15,140511,2508176269,40101452,11683504,0.38,4.255263158
parsec,bodytrack,12,simmedium,793852727,223.953,20785821,2.62,14428262,10.952,131742243,7942367613,5765501691,0.73,3544.73,140703,2158579754,49994988,13217567,0.315,5.133333333
parsec,bodytrack,13,simmedium,816017759,237.146,20413785,2.5,12609725,9.901,127359965,7807864268,5582061574,0.71,3441,140609,2100975624,46797615,12058179,0.336,4.8125
parsec,bodytrack,14,simmedium,800943957,223.397,21145000,2.64,14872101,11.223,132512104,8036910195,5776246287,0.72,3585.29,140841,2158868302,48985426,13601737,0.302,5.354304636
parsec,bodytrack,15,simmedium,776054876,208.024,21796722,2.81,17368357,12.253,141753070,8194644351,5616368523,0.69,3730.61,140520,2074447162,57811967,17399960,0.372,4.346774194
parsec,bodytrack,16,simmedium,766742858,204.117,21891544,2.86,17975558,12.416,144780343,8295542565,5670291071,0.68,3756.39,140628,2109089709,57183478,17202536,0.389,4.156812339
parsec,bodytrack,18,simmedium,768449774,204.453,21479528,2.8,17861743,12.33,144860819,8223983439,5577996974,0.68,3758.56,140597,2062660670,57423565,17002466,0.456,3.546052632
parsec,bodytrack,19,simmedium,759910273,201.963,20915601,2.75,17724035,12.716,139379576,8263013144,5670790519,0.69,3762.63,140482,2117754013,54771269,17069097,0.394,4.104060914
parsec,bodytrack,20,simmedium,888053943,223.236,21692840,2.44,18642378,12.745,146270638,8711405984,5935072840,0.68,3978.1,140351,2234308856,56837631,17354746,0.419,3.859188544
parsec,bodytrack,21,simmedium,780654482,206.345,21599634,2.77,17712888,12.457,142194403,8299849877,5600233834,0.67,3783.25,140369,2062003058,56382000,17302091,0.422,3.831753555
parsec,bodytrack,22,simmedium,768211927,206.525,21575702,2.81,17375162,12.289,141388159,8179266347,5719229408,0.7,3719.7,140805,2132745431,54579163,16399523,0.402,4.02238806
parsec,bodytrack,23,simmedium,765788245,201.571,21275966,2.78,18109576,12.647,143196994,8327215073,5604362841,0.67,3799.1,140693,2065553200,58347136,17690802,0.408,3.963235294
parsec,bodytrack,24,simmedium,802814562,208.75,21665665,2.7,17958053,12.503,143626611,8428339546,5699713948,0.68,3845.82,140300,2104524951,56203334,17445173,0.393,4.114503817
parsec,bodytrack,25,simmedium,824908667,207.227,21285694,2.58,18051846,12.289,146897723,8701735842,5704528100,0.66,3980.71,140682,2113984169,59248046,17367758,0.418,3.868421053
parsec,bodytrack,26,simmedium,793468205,203.143,22135200,2.79,18059279,12.451,145039118,8574878985,5751988656,0.67,3905.96,140753,2120175582,58425541,17667683,0.389,4.156812339
parsec,bodytrack,27,simmedium,776509245,203.416,21684506,2.79,17005416,12.056,141055289,8362001142,5554020649,0.66,3817.36,141101,2063655495,58319515,16938288,0.428,3.778037383
parsec,bodytrack,28,simmedium,783581812,209.179,21984718,2.81,17377038,12.115,143430547,8210651410,5747411526,0.7,3745.98,140755,2108953095,56793250,16712083,0.408,3.963235294
parsec,bodytrack,29,simmedium,763611849,196.596,22020571,2.88,17814705,12.308,144739741,8515329716,5727130540,0.67,3884.16,140978,2131887620,59048134,18088682,0.392,4.125
parsec,bodytrack,30,simmedium,843285975,250.008,19951245,2.37,10612194,8.894,119324881,7692592112,5938447766,0.77,3373.04,140719,2215532676,35482362,10218500,0.29,5.575862069
parsec,bodytrack,31,simmedium,828808718,221.603,21662971,2.61,14613368,10.82,135058303,8368833433,5779261384,0.69,3740.05,140591,2160277524,51146226,14484176,0.294,5.5
parsec,bodytrack,32,simmedium,832231568,223.959,21628821,2.6,15069910,11.001,136983249,8333931008,5904490508,0.71,3716.01,140722,2247743068,50114423,14175626,0.312,5.182692308
parsec,bodytrack,33,simmedium,798474466,219.93,20704097,2.59,16653524,12.195,136560787,8021517098,5579123795,0.7,3630.59,140576,2089338082,50481322,16159958,0.308,5.25
parsec,bodytrack,34,simmedium,790379815,205.931,21488577,2.72,17602759,12.488,140958296,8410949177,5686135823,0.68,3838.08,140420,2104479318,56527211,16880482,0.41,3.943902439
parsec,bodytrack,35,simmedium,792922799,205.957,22393653,2.82,17766952,12.575,141289527,8524540857,5815684487,0.68,3849.95,140818,2143134787,56187269,16727790,0.426,3.795774648
parsec,bodytrack,36,simmedium,783503772,206.591,21619494,2.76,17418548,12.009,145044625,8335485453,5703190228,0.68,3792.54,140870,2112898987,55035094,17077698,0.409,3.953545232
parsec,bodytrack,37,simmedium,791572581,203.841,22035510,2.78,18645539,12.686,146975822,8537832526,5756886381,0.67,3883.29,140648,2142246258,58213662,18039651,0.403,4.012406948
parsec,bodytrack,38,simmedium,780103456,198.354,22229822,2.85,18545696,12.576,147463416,8673345168,5659501505,0.65,3932.88,140774,2110906068,61071401,18086918,0.387,4.178294574
parsec,bodytrack,39,simmedium,796393240,204.533,22299391,2.8,17921611,12.436,144110882,8549209626,5779550447,0.68,3893.71,141184,2140067230,58753426,17463326,0.414,3.905797101
parsec,bodytrack,40,simmedium,870218911,216.055,22184000,2.55,18711659,12.989,144061079,8857971600,5843740774,0.66,4027.76,140633,2226001589,57053190,17615025,0.374,4.323529412
parsec,bodytrack,64,simmedium,810940663,195.44,23097303,2.85,19387318,12.676,152946592,9093243782,5716832799,0.63,4149.32,140990,2185149459,61043890,18407182,0.432,3.743055556
parsec,bodytrack,128,simmedium,873212605,196.547,24056682,2.75,21748239,13.637,159485238,9607221835,5999882743,0.62,4442.77,141691,2300689099,64010542,20188864,0.476,3.397058824
parsec,bodytrack,1,simlarge,1632807208,221.456,33333445,2.04,16811036,6.536,257215228,16359232053,14691684211,0.9,7373.05,145144,4521435237,74932744,17519994,5.566,1
parsec,bodytrack,2,simlarge,1789049067,252.648,31730575,1.77,13902793,5.758,241443902,16187838552,15190556654,0.94,7081.18,144473,4764157076,58116268,13351021,3.067,1.814802739
parsec,bodytrack,3,simlarge,1711030193,239.587,32214095,1.88,14470449,5.848,247446618,16261779917,14982560053,0.92,7141.57,144332,4642580554,68074685,15015558,2.035,2.735135135
parsec,bodytrack,4,simlarge,1729732634,219.838,34223946,1.98,19475012,7.189,270895217,17403748863,14929328548,0.86,7868.23,144151,4646068307,81391044,18911948,1.797,3.09738453
parsec,bodytrack,5,simlarge,1689239787,215.956,34286799,2.03,20388340,7.497,271960270,17227121745,14855864267,0.86,7822.14,143809,4620594419,82509831,19685257,1.518,3.666666667
parsec,bodytrack,6,simlarge,1689616856,217.654,34741927,2.06,19643869,7.225,271899999,17128127214,14948073914,0.87,7762.87,142393,4612032874,82843910,19307974,1.341,4.150633855
parsec,bodytrack,7,simlarge,1674133948,212.569,34566749,2.06,19491775,7.21,270343869,17256145706,14858918573,0.86,7875.72,142639,4593936696,83336018,18634159,1.259,4.420969023
parsec,bodytrack,8,simlarge,1673345151,213.651,34320144,2.05,19179920,7.059,271698304,17178792077,14842768912,0.86,7832.13,142295,4600538580,83928960,19182778,1.21,4.6
parsec,bodytrack,9,simlarge,1676031939,212.232,34783078,2.08,21458356,7.806,274907462,17271890213,14848398213,0.86,7897.18,142435,4595920220,85710813,20900269,1.133,4.912621359
parsec,bodytrack,10,simlarge,1688989600,213.042,35404560,2.1,21002020,7.74,271350899,17409081854,14904788048,0.86,7927.97,142418,4633852866,84115052,19687431,1.059,5.255901794
parsec,bodytrack,11,simlarge,1671994272,211.607,35058554,2.1,19858009,7.278,272836773,17380327806,14982175254,0.86,7901.43,142698,4619315917,83236325,19704834,1.087,5.120515179
parsec,bodytrack,12,simlarge,1698466155,214.093,34772036,2.05,21167330,7.809,271046229,17424907021,14986832251,0.86,7933.33,142071,4622187555,81924509,20573746,1.095,5.083105023
parsec,bodytrack,13,simlarge,1675931215,211.218,35379119,2.11,22152612,8.172,271076957,17511958515,15048724159,0.86,7934.61,142208,4639548539,82422356,20712843,1.109,5.018935978
parsec,bodytrack,14,simlarge,1692871688,221.867,33508047,1.98,17316194,6.655,260217363,17049389195,14733788670,0.86,7630.12,142597,4603562003,75284771,17104746,0.644,8.642857143
parsec,bodytrack,15,simlarge,1689024983,223.563,33531924,1.99,17298806,6.674,259192614,16993353782,15045132194,0.89,7555.02,142384,4670455487,70187564,16468875,0.816,6.821078431
parsec,bodytrack,16,simlarge,1723086457,225.712,33701186,1.96,16808363,6.504,258437106,17082688809,14817901627,0.87,7634,142410,4620166645,73009500,16674893,0.816,6.821078431
parsec,bodytrack,18,simlarge,1676017505,210.307,34658970,2.07,21027894,7.85,267855817,17520022592,14830952665,0.85,7969.39,142364,4616060577,78575793,20289649,0.997,5.582748245
parsec,bodytrack,19,simlarge,1687728534,211.281,34959111,2.07,20886862,7.739,269875103,17550914100,14907947271,0.85,7988.08,142736,4589514835,81411276,20791871,1.086,5.125230203
parsec,bodytrack,20,simlarge,1681058771,209.974,35103719,2.09,22125502,8.073,274058999,17583280968,14890968058,0.85,8006.04,142292,4628992782,81239222,20176298,1.065,5.22629108
parsec,bodytrack,21,simlarge,1690967632,211.113,35050802,2.07,21171857,7.797,271529601,17656638090,14912711569,0.84,8009.79,142620,4634022540,81172386,20125920,1.13,4.925663717
parsec,bodytrack,22,simlarge,1692406423,211.976,34708895,2.05,20303435,7.566,268355783,17529149325,14838783558,0.85,7983.97,142527,4627429415,80331812,19599163,1.026,5.424951267
parsec,bodytrack,23,simlarge,1687653306,210.212,34767921,2.06,20887293,7.731,270180360,17569898658,14857622663,0.85,8028.34,142488,4604147926,80327878,20778841,1.056,5.270833333
parsec,bodytrack,24,simlarge,1723497703,211.995,35450268,2.06,20702059,7.595,272565063,17817165881,15018426199,0.84,8129.88,142579,4666904002,80827057,20877692,1.089,5.111111111
parsec,bodytrack,25,simlarge,1702752177,210.964,35122691,2.06,21198744,7.801,271756805,17701810967,15164374370,0.86,8071.28,142760,4696184257,84562364,20843334,1.084,5.134686347
parsec,bodytrack,26,simlarge,1685624492,208.088,34744124,2.06,20666832,7.709,268080891,17742327561,14954236017,0.84,8100.55,142437,4629333996,81255567,20124718,1.208,4.607615894
parsec,bodytrack,27,simlarge,1692148650,207.078,35209476,2.08,20406292,7.571,269517142,17928219372,15055866968,0.84,8171.55,142565,4683894033,79729467,19932479,1.254,4.438596491
parsec,bodytrack,28,simlarge,1717174294,206.159,35785692,2.08,24240031,8.933,271363009,18318515574,15089265435,0.82,8329.38,142290,4684095072,79227058,23082133,1.149,4.844212359
parsec,bodytrack,29,simlarge,1769235602,213.969,35517189,2.01,18558411,6.859,270576654,18291940606,15104646575,0.83,8268.67,142538,4766026101,79297789,18587726,0.753,7.391766268
parsec,bodytrack,30,simlarge,1722072272,209.486,35372570,2.05,18963136,7.154,265065319,18149185808,15121105797,0.83,8220.48,142531,4751866767,78983507,19518899,0.792,7.027777778
parsec,bodytrack,31,simlarge,1700710890,211.593,35150132,2.07,21876883,7.926,276004739,17539082042,14907518218,0.85,8037.66,142428,4619559979,82860674,20951942,0.778,7.154241645
parsec,bodytrack,32,simlarge,1701904658,208.629,35792670,2.1,20888727,7.621,274090256,17872713218,14881209061,0.83,8157.58,142697,4657722018,83046250,21035874,1.092,5.097069597
parsec,bodytrack,33,simlarge,1711243943,208.731,35424614,2.07,21860100,7.992,273529805,18052967551,14924149051,0.83,8198.3,142009,4660585025,82159370,20713909,1.061,5.245994345
parsec,bodytrack,34,simlarge,1736894718,211.372,36434328,2.1,21401283,7.684,278520483,18002770642,15183524531,0.84,8217.23,142705,4750827137,84544709,21113003,1.121,4.965209634
parsec,bodytrack,35,simlarge,1700220454,210.739,35970303,2.12,21441260,7.801,274869825,17773479224,15055335964,0.85,8067.9,142561,4658098442,81548840,20878239,1.077,5.168059424
parsec,bodytrack,36,simlarge,1707877105,209.658,35639154,2.09,20922590,7.59,275663624,17860724926,14966766591,0.84,8146.02,142474,4666369754,83623715,21263881,1.082,5.144177449
parsec,bodytrack,37,simlarge,1710273266,210.825,35446694,2.07,22728704,8.27,274817179,17831488526,15063173517,0.84,8112.29,142578,4664819999,84281283,21801950,1.076,5.172862454
parsec,bodytrack,38,simlarge,1687485871,202.528,36181495,2.14,21272897,7.72,275565620,18198246029,14866220278,0.82,8332.13,142506,4662105387,84156855,20876702,1.09,5.106422018
parsec,bodytrack,39,simlarge,1709915477,207.99,35711671,2.09,21903448,8.023,273016059,18068375244,15021111595,0.83,8221.14,142381,4662719826,85558638,22122014,1.165,4.777682403
parsec,bodytrack,40,simlarge,1730418122,209.19,35885487,2.07,22342410,8.011,278905145,18054983935,14960491155,0.83,8271.98,142537,4702450551,85614608,22137087,1.097,5.073837739
parsec,bodytrack,64,simlarge,1742046053,206.806,36992252,2.12,23329445,8.257,282537607,18406835618,15136685212,0.82,8423.58,143181,4764775493,90493987,22917962,1.132,4.916961131
parsec,bodytrack,128,simlarge,2038049169,215.337,39031353,1.92,25152791,8.717,288561562,20707344077,16057879885,0.78,9464.46,143841,5373590000,82808232,24399066,0.699,7.962804006
parsec,canneal,1,simsmall,816068290,176.43,37021593,4.54,27521354,17.148,160490952,10307484757,3670857904,0.36,4625.45,154508,1876301668,63674367,26552504,2.719,1
parsec,canneal,2,simsmall,796461011,168.649,37762539,4.74,32660674,18.899,172817023,10516904405,3654684457,0.35,4722.59,144943,1858401034,73432280,31505248,2.749,0.989086941
parsec,canneal,3,simsmall,800298734,152.913,38572882,4.82,32973513,18.992,173619606,11619139426,3688750517,0.32,5233.69,144946,1877090432,78046434,31992986,2.516,1.080683625
parsec,canneal,4,simsmall,800239698,168.79,37651951,4.71,32060574,18.733,171140691,10556578548,3615851031,0.34,4741.03,145453,1829493676,73972719,31536626,2.187,1.243255601
parsec,canneal,5,simsmall,791576330,169.433,37225488,4.7,31856485,18.781,169617226,10462909158,3590074394,0.34,4671.93,145096,1826736564,71280024,30581840,2.381,1.141957161
parsec,canneal,6,simsmall,769073726,162.158,36982668,4.81,32914403,19.292,170608749,10481892505,3596882501,0.34,4742.74,144907,1815581847,78231351,31934840,2.418,1.124483044
